Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TCC001_Get User By Id (With valid id and token)""))",,,,2022-07-02 20:31:43,2022-07-02 20:31:44,1.167s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:44,2022-07-02 20:31:44,0.005s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:31:44,2022-07-02 20:31:44,0.024s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC004_Get User Class by User Id (With invalid token),,,,2022-07-02 20:31:44,2022-07-02 20:31:45,0.828s,FAILED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC004_Get User Class by User Id (With invalid token)""))",,,,2022-07-02 20:31:45,2022-07-02 20:31:45,0.354s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:45,2022-07-02 20:31:45,0.009s,FAILED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-07-02 20:31:45,2022-07-02 20:31:45,0.103s,FAILED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC003_Get User Class by User Id (With valid id and will_end class),,,,2022-07-02 20:31:45,2022-07-02 20:31:46,1.337s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC003_Get User Class by User Id (With valid id and will_end class)""))",,,,2022-07-02 20:31:45,2022-07-02 20:31:46,0.894s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:46,2022-07-02 20:31:46,0.003s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:31:46,2022-07-02 20:31:46,0.021s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC002_Get User Class by User Id (With valid id and inactive class),,,,2022-07-02 20:31:46,2022-07-02 20:31:48,1.358s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC002_Get User Class by User Id (With valid id and inactive class)""))",,,,2022-07-02 20:31:47,2022-07-02 20:31:48,1.004s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:48,2022-07-02 20:31:48,0.012s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:31:48,2022-07-02 20:31:48,0.032s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC001_Get User Class by User Id (With valid id and active class),,,,2022-07-02 20:31:48,2022-07-02 20:31:50,1.787s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC001_Get User Class by User Id (With valid id and active class)""))",,,,2022-07-02 20:31:48,2022-07-02 20:31:49,1.461s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:49,2022-07-02 20:31:49,0.005s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:31:49,2022-07-02 20:31:50,0.022s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC005_Register (With registered email),,,,2022-07-02 20:31:50,2022-07-02 20:31:51,1.103s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TCC005_Register (With registered email)""))",,,,2022-07-02 20:31:50,2022-07-02 20:31:51,0.761s,PASSED
"verifyResponseStatusCode(response, response_500, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:51,2022-07-02 20:31:51,0.003s,PASSED
"verifyElementPropertyValue(response, ""error"", internal_server_error)",,,,2022-07-02 20:31:51,2022-07-02 20:31:51,0.021s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC004_Register (With invalid email format),,,,2022-07-02 20:31:51,2022-07-02 20:31:52,0.932s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TCC004_Register (With invalid email format)""))",,,,2022-07-02 20:31:51,2022-07-02 20:31:52,0.613s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:52,2022-07-02 20:31:52,0.003s,PASSED
"verifyElementPropertyValue(response, ""errors.message.email"", invalid_email_format)",,,,2022-07-02 20:31:52,2022-07-02 20:31:52,0.021s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC003_Register (With invalid method),,,,2022-07-02 20:31:52,2022-07-02 20:31:52,0.941s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TCC003_Register (With invalid method)""))",,,,2022-07-02 20:31:52,2022-07-02 20:31:52,0.617s,PASSED
"verifyResponseStatusCode(response, response_405, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:52,2022-07-02 20:31:52,0.003s,PASSED
