Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Class,,,,2022-06-27 20:57:48,2022-06-27 20:58:19,31.150s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token),,,,2022-06-27 20:57:49,2022-06-27 20:57:53,4.534s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token)""))",,,,2022-06-27 20:57:49,2022-06-27 20:57:53,3.688s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 20:57:53,2022-06-27 20:57:53,0.082s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 20:57:53,2022-06-27 20:57:53,0.135s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input),,,,2022-06-27 20:57:53,2022-06-27 20:57:56,2.307s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input)""))",,,,2022-06-27 20:57:54,2022-06-27 20:57:56,1.758s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 20:57:56,2022-06-27 20:57:56,0.021s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 20:57:56,2022-06-27 20:57:56,0.041s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token),,,,2022-06-27 20:57:56,2022-06-27 20:57:57,0.852s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token)""))",,,,2022-06-27 20:57:56,2022-06-27 20:57:56,0.404s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 20:57:56,2022-06-27 20:57:56,0.004s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 20:57:56,2022-06-27 20:57:57,0.030s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field),,,,2022-06-27 20:57:57,2022-06-27 20:57:57,0.804s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field)""))",,,,2022-06-27 20:57:57,2022-06-27 20:57:57,0.434s,PASSED
