Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Class,,,,2022-06-30 14:53:13,2022-06-30 14:53:41,27.688s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token),,,,2022-06-30 14:53:14,2022-06-30 14:53:19,5.084s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token)""))",,,,2022-06-30 14:53:15,2022-06-30 14:53:19,4.123s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:19,2022-06-30 14:53:19,0.059s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-06-30 14:53:19,2022-06-30 14:53:19,0.174s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input),,,,2022-06-30 14:53:19,2022-06-30 14:53:20,1.284s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input)""))",,,,2022-06-30 14:53:20,2022-06-30 14:53:20,0.492s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:20,2022-06-30 14:53:20,0.047s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-30 14:53:20,2022-06-30 14:53:20,0.113s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token),,,,2022-06-30 14:53:20,2022-06-30 14:53:21,1.172s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token)""))",,,,2022-06-30 14:53:21,2022-06-30 14:53:21,0.449s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:21,2022-06-30 14:53:21,0.016s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-06-30 14:53:21,2022-06-30 14:53:21,0.063s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field),,,,2022-06-30 14:53:21,2022-06-30 14:53:23,1.114s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field)""))",,,,2022-06-30 14:53:22,2022-06-30 14:53:22,0.448s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:22,2022-06-30 14:53:22,0.010s,FAILED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-30 14:53:22,2022-06-30 14:53:22,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input),,,,2022-06-30 14:53:23,2022-06-30 14:53:24,1.295s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input)""))",,,,2022-06-30 14:53:23,2022-06-30 14:53:24,0.469s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:24,2022-06-30 14:53:24,0.015s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-30 14:53:24,2022-06-30 14:53:24,0.067s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token),,,,2022-06-30 14:53:24,2022-06-30 14:53:25,1.440s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token)""))",,,,2022-06-30 14:53:24,2022-06-30 14:53:25,0.949s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:25,2022-06-30 14:53:25,0.015s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-06-30 14:53:25,2022-06-30 14:53:25,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id),,,,2022-06-30 14:53:25,2022-06-30 14:53:26,1.057s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id)""))",,,,2022-06-30 14:53:26,2022-06-30 14:53:26,0.445s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:26,2022-06-30 14:53:26,0.018s,FAILED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-30 14:53:26,2022-06-30 14:53:26,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id),,,,2022-06-30 14:53:26,2022-06-30 14:53:27,0.818s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id)""))",,,,2022-06-30 14:53:27,2022-06-30 14:53:27,0.399s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:27,2022-06-30 14:53:27,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-30 14:53:27,2022-06-30 14:53:27,0.036s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token),,,,2022-06-30 14:53:27,2022-06-30 14:53:28,0.939s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token)""))",,,,2022-06-30 14:53:28,2022-06-30 14:53:28,0.454s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:28,2022-06-30 14:53:28,0.004s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-06-30 14:53:28,2022-06-30 14:53:28,0.032s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field),,,,2022-06-30 14:53:28,2022-06-30 14:53:29,1.303s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field)""))",,,,2022-06-30 14:53:28,2022-06-30 14:53:29,0.849s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 14:53:29,2022-06-30 14:53:29,0.017s,FAILED
"verifyElementPropertyValue(response, ""error"", ""Bad Request"")",,,,2022-06-30 14:53:29,2022-06-30 14:53:29,0.063s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id),,,,2022-06-30 14:53:29,2022-06-30 14:53:31,1.255s,FAILED
