Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""01_API/03_Material/SC014_Get Material By Id/TC003_Get Material By Id (With invalid token)""))",,,,2022-07-02 20:30:34,2022-07-02 20:30:34,0.360s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:30:34,2022-07-02 20:30:34,0.007s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-02 20:30:34,2022-07-02 20:30:34,0.020s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC014_Get Material By Id/TC002_Get Material By Id (With invalid id),,,,2022-07-02 20:30:34,2022-07-02 20:30:35,1.262s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC014_Get Material By Id/TC002_Get Material By Id (With invalid id)""))",,,,2022-07-02 20:30:34,2022-07-02 20:30:35,0.945s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:30:35,2022-07-02 20:30:35,0.005s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-02 20:30:35,2022-07-02 20:30:35,0.027s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC014_Get Material By Id/TC001_Get Material By Id,,,,2022-07-02 20:30:35,2022-07-02 20:30:37,1.594s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC014_Get Material By Id/TC001_Get Material By Id""))",,,,2022-07-02 20:30:36,2022-07-02 20:30:37,1.157s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:30:37,2022-07-02 20:30:37,0.007s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:30:37,2022-07-02 20:30:37,0.032s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC015_Get All Material By Class Id/TC003_Get All Material By Class Id (With invalid token),,,,2022-07-02 20:30:37,2022-07-02 20:30:38,0.729s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC015_Get All Material By Class Id/TC003_Get All Material By Class Id (With invalid token)""))",,,,2022-07-02 20:30:37,2022-07-02 20:30:38,0.389s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:30:38,2022-07-02 20:30:38,0.004s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-02 20:30:38,2022-07-02 20:30:38,0.047s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC015_Get All Material By Class Id/TC002_Get All Material By Class Id (With invalid id),,,,2022-07-02 20:30:38,2022-07-02 20:30:39,1.481s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC015_Get All Material By Class Id/TC002_Get All Material By Class Id (With invalid id)""))",,,,2022-07-02 20:30:38,2022-07-02 20:30:39,0.897s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:30:39,2022-07-02 20:30:39,0.003s,PASSED
"verifyElementPropertyValue(response, ""data"", [])",,,,2022-07-02 20:30:39,2022-07-02 20:30:39,0.034s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC015_Get All Material By Class Id/TC001_Get All Material By Class Id,,,,2022-07-02 20:30:39,2022-07-02 20:30:41,1.712s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC015_Get All Material By Class Id/TC001_Get All Material By Class Id""))",,,,2022-07-02 20:30:40,2022-07-02 20:30:41,1.313s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:30:41,2022-07-02 20:30:41,0.002s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:30:41,2022-07-02 20:30:41,0.022s,PASSED
