Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Class,,,,2022-07-02 20:11:43,2022-07-02 20:12:21,38.072s,FAILED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token),,,,2022-07-02 20:11:44,2022-07-02 20:11:48,4.007s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token)""))",,,,2022-07-02 20:11:44,2022-07-02 20:11:48,3.247s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:11:48,2022-07-02 20:11:48,0.031s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-02 20:11:48,2022-07-02 20:11:48,0.090s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input),,,,2022-07-02 20:11:48,2022-07-02 20:11:52,4.366s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input)""))",,,,2022-07-02 20:11:48,2022-07-02 20:11:52,3.952s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:11:52,2022-07-02 20:11:52,0.016s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:11:52,2022-07-02 20:11:52,0.037s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token),,,,2022-07-02 20:11:52,2022-07-02 20:11:53,0.893s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token)""))",,,,2022-07-02 20:11:53,2022-07-02 20:11:53,0.415s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:11:53,2022-07-02 20:11:53,0.016s,PASSED
