Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TC006_Login (With invalid password)""))",,,,2022-07-16 01:12:38,2022-07-16 01:12:39,1.610s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:39,2022-07-16 01:12:39,0.007s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", password_doesnt_match)",,,,2022-07-16 01:12:39,2022-07-16 01:12:39,0.038s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC001_Update User By Id (With valid input),,,,2022-07-16 01:12:39,2022-07-16 01:12:42,2.621s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC001_Update User By Id (With valid input)""))",,,,2022-07-16 01:12:40,2022-07-16 01:12:42,2.236s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:42,2022-07-16 01:12:42,0.015s,PASSED
"verifyElementPropertyValue(response, ""data.email"", new_email)",,,,2022-07-16 01:12:42,2022-07-16 01:12:42,0.031s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC002_Update User By Id (With empty body value),,,,2022-07-16 01:12:42,2022-07-16 01:12:43,1.634s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC002_Update User By Id (With empty body value)""))",,,,2022-07-16 01:12:42,2022-07-16 01:12:43,1.262s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:43,2022-07-16 01:12:43,0.003s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-16 01:12:43,2022-07-16 01:12:43,0.025s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC003_Update User By Id (With invalid method),,,,2022-07-16 01:12:43,2022-07-16 01:12:45,1.966s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC003_Update User By Id (With invalid method)""))",,,,2022-07-16 01:12:44,2022-07-16 01:12:45,1.599s,PASSED
