Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TC006_Login (With invalid password)""))",,,,2022-07-18 08:49:46,2022-07-18 08:49:48,1.533s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:49:48,2022-07-18 08:49:48,0.016s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", password_doesnt_match)",,,,2022-07-18 08:49:48,2022-07-18 08:49:48,0.047s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC001_Update User By Id (With valid input),,,,2022-07-18 08:49:48,2022-07-18 08:49:50,2.305s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC001_Update User By Id (With valid input)""))",,,,2022-07-18 08:49:48,2022-07-18 08:49:50,1.831s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:49:50,2022-07-18 08:49:50,0.008s,PASSED
"verifyElementPropertyValue(response, ""data.email"", new_email)",,,,2022-07-18 08:49:50,2022-07-18 08:49:50,0.037s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC002_Update User By Id (With empty body value),,,,2022-07-18 08:49:50,2022-07-18 08:49:52,1.731s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC002_Update User By Id (With empty body value)""))",,,,2022-07-18 08:49:51,2022-07-18 08:49:52,1.207s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:49:52,2022-07-18 08:49:52,0.011s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-18 08:49:52,2022-07-18 08:49:52,0.048s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC003_Update User By Id (With invalid method),,,,2022-07-18 08:49:52,2022-07-18 08:49:54,1.967s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC003_Update User By Id (With invalid method)""))",,,,2022-07-18 08:49:52,2022-07-18 08:49:54,1.456s,PASSED
"verifyResponseStatusCode(response, response_405, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:49:54,2022-07-18 08:49:54,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", method_now_allowed)",,,,2022-07-18 08:49:54,2022-07-18 08:49:54,0.063s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC004_Update User By Id (With invalid id),,,,2022-07-18 08:49:54,2022-07-18 08:49:56,2.201s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC004_Update User By Id (With invalid id)""))",,,,2022-07-18 08:49:54,2022-07-18 08:49:56,1.649s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:49:56,2022-07-18 08:49:56,0.015s,PASSED
"verifyElementPropertyValue(response, ""errors.message.message"", user_not_found)",,,,2022-07-18 08:49:56,2022-07-18 08:49:56,0.048s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC005_Update User By Id (With invalid email format),,,,2022-07-18 08:49:56,2022-07-18 08:49:58,1.951s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC005_Update User By Id (With invalid email format)""))",,,,2022-07-18 08:49:57,2022-07-18 08:49:58,1.468s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:49:58,2022-07-18 08:49:58,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message.email"", invalid_email_format)",,,,2022-07-18 08:49:58,2022-07-18 08:49:58,0.051s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC006_Update User By Id (With registered email),,,,2022-07-18 08:49:58,2022-07-18 08:50:01,2.525s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC006_Update User By Id (With registered email)""))",,,,2022-07-18 08:49:59,2022-07-18 08:50:00,1.970s,PASSED
"verifyResponseStatusCode(response, response_500, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:00,2022-07-18 08:50:00,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", internal_server_error)",,,,2022-07-18 08:50:00,2022-07-18 08:50:01,0.063s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC007_Update User By Id (With invalid token),,,,2022-07-18 08:50:01,2022-07-18 08:50:02,1.158s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC007_Update User By Id (With invalid token)""))",,,,2022-07-18 08:50:01,2022-07-18 08:50:02,0.705s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:02,2022-07-18 08:50:02,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:02,2022-07-18 08:50:02,0.051s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC001_Get User By Id (With valid id and token),,,,2022-07-18 08:50:02,2022-07-18 08:50:04,2.072s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TC001_Get User By Id (With valid id and token)""))",,,,2022-07-18 08:50:02,2022-07-18 08:50:04,1.555s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:04,2022-07-18 08:50:04,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:04,2022-07-18 08:50:04,0.079s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC002_Get User By Id (Invalid id),,,,2022-07-18 08:50:04,2022-07-18 08:50:06,2.200s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TC002_Get User By Id (Invalid id)""))",,,,2022-07-18 08:50:04,2022-07-18 08:50:06,1.519s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:06,2022-07-18 08:50:06,0.015s,PASSED
"verifyElementPropertyValue(response, ""errors.message.message"", ""Data not found"")",,,,2022-07-18 08:50:06,2022-07-18 08:50:06,0.060s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC003_Get User By Id (Invalid token),,,,2022-07-18 08:50:06,2022-07-18 08:50:07,1.229s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TC003_Get User By Id (Invalid token)""))",,,,2022-07-18 08:50:07,2022-07-18 08:50:07,0.671s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:07,2022-07-18 08:50:07,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:07,2022-07-18 08:50:07,0.078s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC001_Get User Class by User Id (With valid id and active class),,,,2022-07-18 08:50:07,2022-07-18 08:50:10,2.803s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC001_Get User Class by User Id (With valid id and active class)""))",,,,2022-07-18 08:50:08,2022-07-18 08:50:10,2.287s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:10,2022-07-18 08:50:10,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:10,2022-07-18 08:50:10,0.063s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC002_Get User Class by User Id (With valid id and inactive class),,,,2022-07-18 08:50:10,2022-07-18 08:50:12,2.005s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC002_Get User Class by User Id (With valid id and inactive class)""))",,,,2022-07-18 08:50:11,2022-07-18 08:50:12,1.521s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:12,2022-07-18 08:50:12,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:12,2022-07-18 08:50:12,0.047s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC003_Get User Class by User Id (With valid id and will_end class),,,,2022-07-18 08:50:12,2022-07-18 08:50:14,2.023s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC003_Get User Class by User Id (With valid id and will_end class)""))",,,,2022-07-18 08:50:12,2022-07-18 08:50:14,1.553s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:14,2022-07-18 08:50:14,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:14,2022-07-18 08:50:14,0.063s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC004_Get User Class by User Id (With invalid token),,,,2022-07-18 08:50:14,2022-07-18 08:50:15,0.866s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC004_Get User Class by User Id (With invalid token)""))",,,,2022-07-18 08:50:15,2022-07-18 08:50:15,0.370s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:15,2022-07-18 08:50:15,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:15,2022-07-18 08:50:15,0.063s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input),,,,2022-07-18 08:50:15,2022-07-18 08:50:33,18.121s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input)""))",,,,2022-07-18 08:50:15,2022-07-18 08:50:33,17.637s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:33,2022-07-18 08:50:33,0.015s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:33,2022-07-18 08:50:33,0.063s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token),,,,2022-07-18 08:50:33,2022-07-18 08:50:34,0.823s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token)""))",,,,2022-07-18 08:50:33,2022-07-18 08:50:34,0.390s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:34,2022-07-18 08:50:34,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:34,2022-07-18 08:50:34,0.059s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input),,,,2022-07-18 08:50:34,2022-07-18 08:50:37,2.612s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input)""))",,,,2022-07-18 08:50:34,2022-07-18 08:50:37,2.164s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:37,2022-07-18 08:50:37,0.005s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:37,2022-07-18 08:50:37,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field),,,,2022-07-18 08:50:37,2022-07-18 08:50:38,1.740s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field)""))",,,,2022-07-18 08:50:37,2022-07-18 08:50:38,1.205s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:38,2022-07-18 08:50:38,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-18 08:50:38,2022-07-18 08:50:38,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token),,,,2022-07-18 08:50:38,2022-07-18 08:50:39,1.134s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token)""))",,,,2022-07-18 08:50:39,2022-07-18 08:50:39,0.680s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:39,2022-07-18 08:50:39,0.011s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:39,2022-07-18 08:50:39,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id),,,,2022-07-18 08:50:39,2022-07-18 08:50:41,1.960s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id)""))",,,,2022-07-18 08:50:40,2022-07-18 08:50:41,1.503s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:41,2022-07-18 08:50:41,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:41,2022-07-18 08:50:41,0.048s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id),,,,2022-07-18 08:50:41,2022-07-18 08:50:43,2.013s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id)""))",,,,2022-07-18 08:50:42,2022-07-18 08:50:43,1.508s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:43,2022-07-18 08:50:43,0.004s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-18 08:50:43,2022-07-18 08:50:43,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token),,,,2022-07-18 08:50:43,2022-07-18 08:50:45,1.175s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token)""))",,,,2022-07-18 08:50:44,2022-07-18 08:50:45,0.673s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:45,2022-07-18 08:50:45,0.001s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:45,2022-07-18 08:50:45,0.063s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input),,,,2022-07-18 08:50:45,2022-07-18 08:50:47,2.532s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input)""))",,,,2022-07-18 08:50:45,2022-07-18 08:50:47,2.078s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:47,2022-07-18 08:50:47,0.008s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:50:47,2022-07-18 08:50:47,0.054s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id),,,,2022-07-18 08:50:47,2022-07-18 08:50:49,2.032s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id)""))",,,,2022-07-18 08:50:48,2022-07-18 08:50:49,1.510s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:49,2022-07-18 08:50:49,0.016s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-18 08:50:49,2022-07-18 08:50:49,0.082s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field),,,,2022-07-18 08:50:49,2022-07-18 08:50:51,1.881s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field)""))",,,,2022-07-18 08:50:50,2022-07-18 08:50:51,1.430s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:51,2022-07-18 08:50:51,0.016s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Bad Request"")",,,,2022-07-18 08:50:51,2022-07-18 08:50:51,0.046s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token),,,,2022-07-18 08:50:51,2022-07-18 08:50:52,1.103s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token)""))",,,,2022-07-18 08:50:52,2022-07-18 08:50:52,0.646s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:52,2022-07-18 08:50:52,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:52,2022-07-18 08:50:52,0.056s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC001_Delete Class By Id (With valid id),,,,2022-07-18 08:50:52,2022-07-18 08:50:55,2.453s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC001_Delete Class By Id (With valid id)""))",,,,2022-07-18 08:50:53,2022-07-18 08:50:55,1.985s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:55,2022-07-18 08:50:55,0.004s,PASSED
"verifyElementPropertyValue(response, ""status"", true)",,,,2022-07-18 08:50:55,2022-07-18 08:50:55,0.040s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC002_Delete Class By Id (With invalid id),,,,2022-07-18 08:50:55,2022-07-18 08:50:57,1.987s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC002_Delete Class By Id (With invalid id)""))",,,,2022-07-18 08:50:55,2022-07-18 08:50:57,1.529s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:57,2022-07-18 08:50:57,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-18 08:50:57,2022-07-18 08:50:57,0.040s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC010_Delete Class By Id/TC003_Delete Class By Id (With invalid token),,,,2022-07-18 08:50:57,2022-07-18 08:50:58,1.373s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC010_Delete Class By Id/TC003_Delete Class By Id (With invalid token)""))",,,,2022-07-18 08:50:57,2022-07-18 08:50:58,0.702s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:50:58,2022-07-18 08:50:58,0.015s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-18 08:50:58,2022-07-18 08:50:58,0.048s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC001_Join A Class (With valid input),,,,2022-07-18 08:50:58,2022-07-18 08:51:02,4.207s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC001_Join A Class (With valid input)""))",,,,2022-07-18 08:50:58,2022-07-18 08:51:02,3.751s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:51:02,2022-07-18 08:51:02,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-18 08:51:02,2022-07-18 08:51:02,0.063s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC002_Join A Class (With invalid class code),,,,2022-07-18 08:51:02,2022-07-18 08:51:04,2.005s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC002_Join A Class (With invalid class code)""))",,,,2022-07-18 08:51:03,2022-07-18 08:51:04,1.545s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:51:04,2022-07-18 08:51:04,0.009s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""Class not found"")",,,,2022-07-18 08:51:04,2022-07-18 08:51:04,0.054s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC003_Join A Class (With invalid user id),,,,2022-07-18 08:51:04,2022-07-18 08:51:08,3.332s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC003_Join A Class (With invalid user id)""))",,,,2022-07-18 08:51:05,2022-07-18 08:51:08,2.894s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:51:08,2022-07-18 08:51:08,0.000s,PASSED
