Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 13:17:52,2022-06-30 13:17:52,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Bad Request"")",,,,2022-06-30 13:17:52,2022-06-30 13:17:52,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id),,,,2022-06-30 13:17:52,2022-06-30 13:17:54,1.811s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id)""))",,,,2022-06-30 13:17:53,2022-06-30 13:17:54,1.283s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 13:17:54,2022-06-30 13:17:54,0.016s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-30 13:17:54,2022-06-30 13:17:54,0.062s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input),,,,2022-06-30 13:17:54,2022-06-30 13:17:56,1.829s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input)""))",,,,2022-06-30 13:17:55,2022-06-30 13:17:56,1.292s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 13:17:56,2022-06-30 13:17:56,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-30 13:17:56,2022-06-30 13:17:56,0.063s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC004_Join A Class (With invalid token),,,,2022-06-30 13:17:56,2022-06-30 13:17:57,0.989s,FAILED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC004_Join A Class (With invalid token)""))",,,,2022-06-30 13:17:56,2022-06-30 13:17:57,0.531s,PASSED
