Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03_Class Material,,,,2022-06-30 12:27:31,2022-06-30 12:27:55,23.783s,FAILED
,,,,,,,
Test Cases/01_API/03_Class Material/SC013_Create Class Material/TC004_Create Class Material (With invalid token),,,,2022-06-30 12:27:32,2022-06-30 12:27:37,5.467s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC013_Create Class Material/TC004_Create Class Material (With invalid token)""))",,,,2022-06-30 12:27:32,2022-06-30 12:27:37,4.427s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-30 12:27:37,2022-06-30 12:27:37,0.092s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-06-30 12:27:37,2022-06-30 12:27:37,0.188s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC013_Create Class Material/TC003_Create Class Material (With invalid class id),,,,2022-06-30 12:27:37,2022-06-30 12:27:39,1.835s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC013_Create Class Material/TC003_Create Class Material (With invalid class id)""))",,,,2022-06-30 12:27:38,2022-06-30 12:27:39,1.061s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 12:27:39,2022-06-30 12:27:39,0.031s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-30 12:27:39,2022-06-30 12:27:39,0.052s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC013_Create Class Material/TC002_Create Class Material (With empty input),,,,2022-06-30 12:27:39,2022-06-30 12:27:41,1.694s,PASSED
"response = sendRequest(findTestObject(""01_API/03_Material/SC013_Create Class Material/TC002_Create Class Material (With empty input)""))",,,,2022-06-30 12:27:39,2022-06-30 12:27:41,1.066s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-30 12:27:41,2022-06-30 12:27:41,0.018s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-30 12:27:41,2022-06-30 12:27:41,0.059s,PASSED
,,,,,,,
Test Cases/01_API/03_Class Material/SC013_Create Class Material/TC001_Create Class Material (With valid input),,,,2022-06-30 12:27:41,2022-06-30 12:27:46,4.997s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC012_Get All Class by Page and Size/TC001_Get All Class by Page and Size""))",,,,2022-06-30 12:27:41,2022-06-30 12:27:46,4.387s,PASSED
