Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02_Class,,,,2022-06-27 21:28:21,2022-06-27 21:28:48,26.264s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token),,,,2022-06-27 21:28:22,2022-06-27 21:28:26,4.044s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC002_Get All Class (invalid token)""))",,,,2022-06-27 21:28:23,2022-06-27 21:28:26,3.302s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:26,2022-06-27 21:28:26,0.058s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 21:28:26,2022-06-27 21:28:26,0.105s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input),,,,2022-06-27 21:28:26,2022-06-27 21:28:27,0.893s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC006_Get All Class/TC001_Get All Class (With valid input)""))",,,,2022-06-27 21:28:26,2022-06-27 21:28:27,0.458s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:27,2022-06-27 21:28:27,0.015s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 21:28:27,2022-06-27 21:28:27,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token),,,,2022-06-27 21:28:27,2022-06-27 21:28:28,0.859s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC003_Create A Class (With invalid token)""))",,,,2022-06-27 21:28:27,2022-06-27 21:28:28,0.384s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:28,2022-06-27 21:28:28,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 21:28:28,2022-06-27 21:28:28,0.043s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field),,,,2022-06-27 21:28:28,2022-06-27 21:28:29,0.801s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC002_Create A Class (With empty field)""))",,,,2022-06-27 21:28:28,2022-06-27 21:28:29,0.432s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:29,2022-06-27 21:28:29,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-27 21:28:29,2022-06-27 21:28:29,0.043s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input),,,,2022-06-27 21:28:29,2022-06-27 21:28:30,1.298s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC007_Create A Class/TC001_Create A Class (With valid input)""))",,,,2022-06-27 21:28:29,2022-06-27 21:28:30,0.766s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:30,2022-06-27 21:28:30,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 21:28:30,2022-06-27 21:28:30,0.016s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token),,,,2022-06-27 21:28:30,2022-06-27 21:28:31,0.907s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC003_Get Class By Id (With invalid token)""))",,,,2022-06-27 21:28:30,2022-06-27 21:28:31,0.410s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:31,2022-06-27 21:28:31,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 21:28:31,2022-06-27 21:28:31,0.031s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id),,,,2022-06-27 21:28:31,2022-06-27 21:28:32,1.077s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC002_Get Class By Id (With invalid id)""))",,,,2022-06-27 21:28:31,2022-06-27 21:28:32,0.520s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:32,2022-06-27 21:28:32,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-27 21:28:32,2022-06-27 21:28:32,0.049s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id),,,,2022-06-27 21:28:32,2022-06-27 21:28:34,2.271s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC008_Get Class By Id/TC001_Get Class By Id (With valid id)""))",,,,2022-06-27 21:28:32,2022-06-27 21:28:34,1.900s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:34,2022-06-27 21:28:34,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 21:28:34,2022-06-27 21:28:34,0.046s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token),,,,2022-06-27 21:28:34,2022-06-27 21:28:35,0.806s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC004_Update Class By Id (With invalid token)""))",,,,2022-06-27 21:28:35,2022-06-27 21:28:35,0.411s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:35,2022-06-27 21:28:35,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 21:28:35,2022-06-27 21:28:35,0.032s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field),,,,2022-06-27 21:28:35,2022-06-27 21:28:36,0.862s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC003_Update Class By Id (With empty field)""))",,,,2022-06-27 21:28:35,2022-06-27 21:28:36,0.509s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:36,2022-06-27 21:28:36,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Bad Request"")",,,,2022-06-27 21:28:36,2022-06-27 21:28:36,0.031s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id),,,,2022-06-27 21:28:36,2022-06-27 21:28:37,1.154s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC002_Update Class By Id (With invalid id)""))",,,,2022-06-27 21:28:36,2022-06-27 21:28:37,0.674s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:37,2022-06-27 21:28:37,0.016s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-06-27 21:28:37,2022-06-27 21:28:37,0.031s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input),,,,2022-06-27 21:28:37,2022-06-27 21:28:38,1.051s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC009_Update Class By Id/TC001_Update Class By Id (With valid input)""))",,,,2022-06-27 21:28:37,2022-06-27 21:28:38,0.672s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:38,2022-06-27 21:28:38,0.000s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 21:28:38,2022-06-27 21:28:38,0.032s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC004_Join A Class (With invalid token),,,,2022-06-27 21:28:38,2022-06-27 21:28:39,0.797s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC004_Join A Class (With invalid token)""))",,,,2022-06-27 21:28:38,2022-06-27 21:28:39,0.421s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:39,2022-06-27 21:28:39,0.000s,PASSED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 21:28:39,2022-06-27 21:28:39,0.047s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC003_Join A Class (With invalid user id),,,,2022-06-27 21:28:39,2022-06-27 21:28:40,0.900s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC003_Join A Class (With invalid user id)""))",,,,2022-06-27 21:28:39,2022-06-27 21:28:40,0.520s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-27 21:28:40,2022-06-27 21:28:40,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""User not found"")",,,,2022-06-27 21:28:40,2022-06-27 21:28:40,0.032s,PASSED
,,,,,,,
Test Cases/01_API/02_Class/SC011_Join A Class/TC002_Join A Class (With invalid class code),,,,2022-06-27 21:28:40,2022-06-27 21:28:41,1.144s,PASSED
"response = sendRequest(findTestObject(""01_API/02_Class/SC011_Join A Class/TC002_Join A Class (With invalid class code)""))",,,,2022-06-27 21:28:40,2022-06-27 21:28:41,0.687s,PASSED
