Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regression_API,,,,2022-07-18 08:18:44,2022-07-18 08:22:09,3m - 25.134s,FAILED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC001_Register (With valid body value),,,,2022-07-18 08:18:45,2022-07-18 08:18:52,6.846s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TC001_Register (With valid body value)""))",,,,2022-07-18 08:18:46,2022-07-18 08:18:51,5.816s,PASSED
"verifyResponseStatusCode(response, response_200)",,,,2022-07-18 08:18:51,2022-07-18 08:18:52,0.121s,PASSED
"verifyElementPropertyValue(response, ""data.email"", register_email)",,,,2022-07-18 08:18:52,2022-07-18 08:18:52,0.167s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC002_Register (With empty body value),,,,2022-07-18 08:18:52,2022-07-18 08:18:53,1.155s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TC002_Register (With empty body value)""))",,,,2022-07-18 08:18:52,2022-07-18 08:18:53,0.448s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:18:53,2022-07-18 08:18:53,0.047s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-18 08:18:53,2022-07-18 08:18:53,0.097s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC003_Register (With invalid method),,,,2022-07-18 08:18:53,2022-07-18 08:18:54,1.225s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TC003_Register (With invalid method)""))",,,,2022-07-18 08:18:53,2022-07-18 08:18:54,0.683s,PASSED
"verifyResponseStatusCode(response, response_405, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:18:54,2022-07-18 08:18:54,0.016s,PASSED
"verifyElementPropertyValue(response, ""error"", method_now_allowed)",,,,2022-07-18 08:18:54,2022-07-18 08:18:54,0.058s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC004_Register (With invalid email format),,,,2022-07-18 08:18:54,2022-07-18 08:18:55,1.146s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TC004_Register (With invalid email format)""))",,,,2022-07-18 08:18:55,2022-07-18 08:18:55,0.457s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:18:55,2022-07-18 08:18:55,0.000s,PASSED
"verifyElementPropertyValue(response, ""errors.message.email"", invalid_email_format)",,,,2022-07-18 08:18:55,2022-07-18 08:18:55,0.071s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC005_Register (With registered email),,,,2022-07-18 08:18:55,2022-07-18 08:18:58,2.232s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TC005_Register (With registered email)""))",,,,2022-07-18 08:18:56,2022-07-18 08:18:58,1.455s,PASSED
"verifyResponseStatusCode(response, response_500, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:18:58,2022-07-18 08:18:58,0.015s,PASSED
"verifyElementPropertyValue(response, ""error"", internal_server_error)",,,,2022-07-18 08:18:58,2022-07-18 08:18:58,0.071s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC002_Login/TCC001_Login (With valid body value),,,,2022-07-18 08:18:58,2022-07-18 08:19:00,2.203s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TC001_Login (With valid body value)""))",,,,2022-07-18 08:18:58,2022-07-18 08:19:00,1.637s,PASSED
