Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
05_Feedback,,,,2022-07-02 20:08:39,2022-07-02 20:08:53,13.764s,PASSED
,,,,,,,
Test Cases/01_API/05_Feedback/SC018_Create Feedback/TC004_Create Feedback (With invalid token),,,,2022-07-02 20:08:39,2022-07-02 20:08:44,4.515s,PASSED
"response = sendRequest(findTestObject(""01_API/05_Feedback/SC018_Create Feedback/TC004_Create Feedback (With invalid token)""))",,,,2022-07-02 20:08:40,2022-07-02 20:08:44,3.760s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:08:44,2022-07-02 20:08:44,0.042s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-02 20:08:44,2022-07-02 20:08:44,0.097s,PASSED
,,,,,,,
Test Cases/01_API/05_Feedback/SC018_Create Feedback/TC003_Create Feedback (With invalid classId),,,,2022-07-02 20:08:44,2022-07-02 20:08:46,1.660s,PASSED
"response = sendRequest(findTestObject(""01_API/05_Feedback/SC018_Create Feedback/TC003_Create Feedback (With invalid classId)""))",,,,2022-07-02 20:08:44,2022-07-02 20:08:46,1.174s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:08:46,2022-07-02 20:08:46,0.016s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""Class not found"")",,,,2022-07-02 20:08:46,2022-07-02 20:08:46,0.039s,PASSED
,,,,,,,
Test Cases/01_API/05_Feedback/SC018_Create Feedback/TC002_Create Feedback (With invalid userId),,,,2022-07-02 20:08:46,2022-07-02 20:08:47,1.736s,PASSED
"response = sendRequest(findTestObject(""01_API/05_Feedback/SC018_Create Feedback/TC002_Create Feedback (With invalid userId)""))",,,,2022-07-02 20:08:46,2022-07-02 20:08:47,1.212s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:08:47,2022-07-02 20:08:47,0.016s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", user_not_found)",,,,2022-07-02 20:08:47,2022-07-02 20:08:47,0.037s,PASSED
,,,,,,,
Test Cases/01_API/05_Feedback/SC018_Create Feedback/TC001_Create Feedback (With valid input),,,,2022-07-02 20:08:47,2022-07-02 20:08:49,1.749s,PASSED
"response = sendRequest(findTestObject(""01_API/05_Feedback/SC018_Create Feedback/TC001_Create Feedback (With valid input)""))",,,,2022-07-02 20:08:48,2022-07-02 20:08:49,1.268s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:08:49,2022-07-02 20:08:49,0.015s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:08:49,2022-07-02 20:08:49,0.052s,PASSED
,,,,,,,
Test Cases/01_API/05_Feedback/SC019_Get All Feedbacks of Class/TC003_Get All Feedbacks by ClassId (With invalid token),,,,2022-07-02 20:08:49,2022-07-02 20:08:50,0.821s,PASSED
"response = sendRequest(findTestObject(""01_API/05_Feedback/SC019_Get Feedbacks by ClassId/TC003_Get All Feedbacks by ClassId (With invalid token)""))",,,,2022-07-02 20:08:50,2022-07-02 20:08:50,0.403s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:08:50,2022-07-02 20:08:50,0.016s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-02 20:08:50,2022-07-02 20:08:50,0.031s,PASSED
,,,,,,,
Test Cases/01_API/05_Feedback/SC019_Get All Feedbacks of Class/TC002_Get All Feedbacks by ClassId (With invalid classId),,,,2022-07-02 20:08:50,2022-07-02 20:08:51,1.256s,PASSED
"response = sendRequest(findTestObject(""01_API/05_Feedback/SC019_Get Feedbacks by ClassId/TC002_Get All Feedbacks by ClassId (With invalid classId)""))",,,,2022-07-02 20:08:50,2022-07-02 20:08:51,0.851s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:08:51,2022-07-02 20:08:51,0.000s,PASSED
"verifyElementPropertyValue(response, ""data"", [])",,,,2022-07-02 20:08:51,2022-07-02 20:08:51,0.031s,PASSED
,,,,,,,
Test Cases/01_API/05_Feedback/SC019_Get All Feedbacks of Class/TC001_Get All Feedbacks by ClassId (With valid input),,,,2022-07-02 20:08:51,2022-07-02 20:08:53,1.476s,PASSED
"response = sendRequest(findTestObject(""01_API/05_Feedback/SC018_Create Feedback/TC001_Create Feedback (With valid input)""))",,,,2022-07-02 20:08:52,2022-07-02 20:08:53,0.964s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:08:53,2022-07-02 20:08:53,0.015s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-02 20:08:53,2022-07-02 20:08:53,0.057s,PASSED
