Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/03_Mobile/04_My Class/SC017_View Feedback/menu_feedback""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:39:58,2022-07-17 00:40:05,7.272s,PASSED
"verifyElementExist(findTestObject(""03_Mobile/04_My Class/SC017_View Feedback/feedback_list""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:40:05,2022-07-17 00:40:06,0.985s,PASSED
driver = getDriver(),,,,2022-07-17 00:40:06,2022-07-17 00:40:06,0.001s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-17 00:40:06,2022-07-17 00:40:07,0.556s,PASSED
,,,,,,,
Test Cases/03_Mobile/05_History/SC023_View History/TC001_View List of History,,,,2022-07-17 00:40:07,2022-07-17 00:40:23,16.164s,PASSED
"startExistingApplication(""com.example.capstone_project_lms"", CONTINUE_ON_FAILURE)",,,,2022-07-17 00:40:07,2022-07-17 00:40:17,9.601s,PASSED
"tap(findTestObject(""03_Mobile/05_History/SC023_View History/menu_history""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:40:17,2022-07-17 00:40:22,5.592s,PASSED
"verifyElementExist(findTestObject(""03_Mobile/05_History/SC023_View History/history""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:40:22,2022-07-17 00:40:22,0.161s,PASSED
driver = getDriver(),,,,2022-07-17 00:40:22,2022-07-17 00:40:22,0.001s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-17 00:40:22,2022-07-17 00:40:23,0.429s,PASSED
,,,,,,,
Test Cases/03_Mobile/06_Settings/SC024_Edit Profile/Edit Profile,,,,2022-07-17 00:40:23,2022-07-17 00:41:25,1m - 2.258s,PASSED
"startExistingApplication(""com.example.capstone_project_lms"", CONTINUE_ON_FAILURE)",,,,2022-07-17 00:40:23,2022-07-17 00:40:32,9.220s,PASSED
"tap(findTestObject(""03_Mobile/06_Settings/menu_settings""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:40:32,2022-07-17 00:40:38,5.677s,PASSED
"tapAndHold(findTestObject(""03_Mobile/06_Settings/menu_editprofile""), 0, 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:40:38,2022-07-17 00:40:41,2.713s,PASSED
"for ([i = 1, i <= 4, (i++)])",,,,2022-07-17 00:40:41,2022-07-17 00:41:24,43.583s,PASSED
driver = getDriver(),,,,2022-07-17 00:41:24,2022-07-17 00:41:24,0.001s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-17 00:41:24,2022-07-17 00:41:25,0.597s,PASSED
,,,,,,,
Test Cases/03_Mobile/02_Auth/SC004_Logout/TC001_Logout,,,,2022-07-17 00:41:25,2022-07-17 00:41:45,19.930s,PASSED
"startExistingApplication(id_mobile_apk, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:41:25,2022-07-17 00:41:35,9.197s,PASSED
"tap(findTestObject(""03_Mobile/06_Settings/menu_settings""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:41:35,2022-07-17 00:41:40,5.765s,PASSED
"tapAndHold(findTestObject(""03_Mobile/02_Auth/SC004_Logout/signout""), 0, 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:41:40,2022-07-17 00:41:43,2.741s,PASSED
"tap(findTestObject(""03_Mobile/02_Auth/SC004_Logout/signout_ok""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:41:43,2022-07-17 00:41:44,1.150s,PASSED
"verifyElementExist(findTestObject(""03_Mobile/02_Auth/SC004_Logout/welcome_back""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-17 00:41:44,2022-07-17 00:41:44,0.166s,PASSED
driver = getDriver(),,,,2022-07-17 00:41:44,2022-07-17 00:41:44,0.000s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-17 00:41:44,2022-07-17 00:41:45,0.563s,PASSED
