Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""03_Mobile/04_My Class/SC016_View Detail Content Material/menu_contents""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:10,2022-07-18 08:14:17,6.411s,PASSED
"tapAndHold(findTestObject(""Object Repository/03_Mobile/04_My Class/SC016_View Detail Content Material/choose_materi1""), 0, 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:17,2022-07-18 08:14:20,2.830s,PASSED
"verifyElementExist(findTestObject(""Object Repository/03_Mobile/04_My Class/SC016_View Detail Content Material/title_materi1""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:20,2022-07-18 08:14:20,0.240s,PASSED
"tap(findTestObject(""Object Repository/03_Mobile/04_My Class/SC016_View Detail Content Material/menu_desc""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:20,2022-07-18 08:14:21,0.986s,PASSED
"verifyElementExist(findTestObject(""Object Repository/03_Mobile/04_My Class/SC016_View Detail Content Material/desc_materi1""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:21,2022-07-18 08:14:21,0.268s,PASSED
driver = getDriver(),,,,2022-07-18 08:14:21,2022-07-18 08:14:21,0.000s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-18 08:14:21,2022-07-18 08:14:22,0.736s,PASSED
,,,,,,,
Test Cases/03_Mobile/04_My Class/SC017_View Feedback/TC001_View Feedbacks,,,,2022-07-18 08:14:22,2022-07-18 08:14:50,28.220s,PASSED
"startExistingApplication(""com.example.capstone_project_lms"", CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:22,2022-07-18 08:14:34,11.898s,PASSED
"tapAndHold(findTestObject(""Object Repository/03_Mobile/04_My Class/SC017_View Feedback/class_object""), 0, 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:34,2022-07-18 08:14:42,7.755s,PASSED
"tap(findTestObject(""Object Repository/03_Mobile/04_My Class/SC017_View Feedback/menu_feedback""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:42,2022-07-18 08:14:49,6.705s,PASSED
"verifyElementExist(findTestObject(""03_Mobile/04_My Class/SC017_View Feedback/feedback_list (1)""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:49,2022-07-18 08:14:49,0.632s,PASSED
driver = getDriver(),,,,2022-07-18 08:14:49,2022-07-18 08:14:49,0.000s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-18 08:14:49,2022-07-18 08:14:50,0.751s,PASSED
,,,,,,,
Test Cases/03_Mobile/05_History/SC023_View History/TC001_View List of History,,,,2022-07-18 08:14:50,2022-07-18 08:15:09,19.255s,PASSED
"startExistingApplication(""com.example.capstone_project_lms"", CONTINUE_ON_FAILURE)",,,,2022-07-18 08:14:51,2022-07-18 08:15:02,11.852s,PASSED
"tap(findTestObject(""03_Mobile/05_History/SC023_View History/history_menu""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:15:02,2022-07-18 08:15:08,5.807s,PASSED
"verifyElementExist(findTestObject(""03_Mobile/05_History/SC023_View History/history_list (1)""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:15:08,2022-07-18 08:15:09,0.281s,PASSED
driver = getDriver(),,,,2022-07-18 08:15:09,2022-07-18 08:15:09,0.000s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-18 08:15:09,2022-07-18 08:15:09,0.748s,PASSED
,,,,,,,
Test Cases/03_Mobile/06_Settings/SC024_Edit Profile/Edit Profile,,,,2022-07-18 08:15:09,2022-07-18 08:16:22,1m - 12.333s,PASSED
"startExistingApplication(""com.example.capstone_project_lms"", CONTINUE_ON_FAILURE)",,,,2022-07-18 08:15:10,2022-07-18 08:15:22,11.859s,PASSED
"tap(findTestObject(""03_Mobile/06_Settings/menu_settings""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:15:22,2022-07-18 08:15:28,6.017s,PASSED
"tapAndHold(findTestObject(""03_Mobile/06_Settings/menu_editprofile""), 0, 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:15:28,2022-07-18 08:15:31,2.892s,PASSED
"for ([i = 1, i <= 4, (i++)])",,,,2022-07-18 08:15:31,2022-07-18 08:16:21,50.140s,PASSED
driver = getDriver(),,,,2022-07-18 08:16:21,2022-07-18 08:16:21,0.000s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-18 08:16:21,2022-07-18 08:16:22,0.832s,PASSED
,,,,,,,
Test Cases/03_Mobile/02_Auth/SC004_Logout/TC001_Logout,,,,2022-07-18 08:16:22,2022-07-18 08:16:46,24.064s,PASSED
"startExistingApplication(id_mobile_apk, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:16:22,2022-07-18 08:16:34,11.710s,PASSED
"tap(findTestObject(""03_Mobile/06_Settings/menu_settings""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:16:34,2022-07-18 08:16:40,6.486s,PASSED
"tapAndHold(findTestObject(""03_Mobile/02_Auth/SC004_Logout/signout""), 0, 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:16:40,2022-07-18 08:16:43,2.837s,PASSED
"tap(findTestObject(""03_Mobile/02_Auth/SC004_Logout/signout_ok""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:16:43,2022-07-18 08:16:45,1.445s,PASSED
"verifyElementExist(findTestObject(""03_Mobile/02_Auth/SC004_Logout/welcome_back""), 0, CONTINUE_ON_FAILURE)",,,,2022-07-18 08:16:45,2022-07-18 08:16:45,0.245s,PASSED
driver = getDriver(),,,,2022-07-18 08:16:45,2022-07-18 08:16:45,0.000s,PASSED
"driver.terminateApp(""com.example.capstone_project_lms"")",,,,2022-07-18 08:16:45,2022-07-18 08:16:46,0.837s,PASSED
